"FID_","STATEFP10","COUNTYFP10","VTDST10","GEOID10","VTDI10","NAME10","NAMELSAD10","LSAD10","MTFCC10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
,"01","051","0241","010510241","A","Millbrook Civic Center","Millbrook Civic Center","00","G5240","N",7260338.000000,135319.000000,"+32.4751533","-086.3657839"
,"01","051","022A","01051022A","A","Victory Baptist School","Victory Baptist School","00","G5240","N",11554664.000000,9058.000000,"+32.5274109","-086.4027945"
,"01","051","027A","01051027A","P","Wetumpka Natl Guard Armory","Wetumpka Natl Guard Armory","00","G5240","S",4778023.000000,792733.000000,"+32.5138410","-086.2502815"
,"01","051","0261","010510261","P","Wetumpka Fain Park","Wetumpka Fain Park","00","G5240","S",2668184.000000,191735.000000,"+32.5478461","-086.2031912"
,"01","077","3","010773","A","Lexington Fire Station","Lexington Fire Station","00","G5240","N",111658292.000000,267918.000000,"+34.9593505","-087.3728296"
,"01","077","1","010771","A","Anderson Town Hall","Anderson Town Hall","00","G5240","N",107879393.000000,149473.000000,"+34.9489104","-087.2589251"
,"01","077","2","010772","A","Rogersville Sen Citizens Center","Rogersville Sen Citizens Center","00","G5240","N",114617201.000000,16989611.000000,"+34.8256876","-087.2742207"
,"01","077","4","010774","A","Elgin Senior Citizens Center","Elgin Senior Citizens Center","00","G5240","N",90798018.000000,11687377.000000,"+34.8560669","-087.3658425"
,"01","077","10-4","0107710-4","A","Florence Middle School","Florence Middle School","00","G5240","N",1282382.000000,1340.000000,"+34.8089170","-087.6720585"
,"01","077","10-6","0107710-6","A","Central Baptist Church","Central Baptist Church","00","G5240","N",4453676.000000,1058.000000,"+34.8091802","-087.6514175"
,"01","077","10-2-1","0107710-2-1","A","First Presbyterian Church","First Presbyterian Church","00","G5240","N",1242115.000000,0.000000,"+34.8058429","-087.6807015"
,"01","077","10-2-2","0107710-2-2","A","Handy Recreation Center","Handy Recreation Center","00","G5240","N",3569171.000000,132173.000000,"+34.7994202","-087.6858826"
,"01","077","10-3","0107710-3","A","Sherrod Ave Church of Christ","Sherrod Ave Church of Christ","00","G5240","N",2271818.000000,0.000000,"+34.8314268","-087.6762965"
,"01","077","10-7","0107710-7","A","Hibbett School","Hibbett School","00","G5240","N",7373616.000000,176406.000000,"+34.8161365","-087.7054435"
,"01","077","10-8","0107710-8","A","Harlan School","Harlan School","00","G5240","N",2478263.000000,0.000000,"+34.8308519","-087.6888137"
,"01","077","10-11","0107710-11","A","Forest Hills School","Forest Hills School","00","G5240","N",5254225.000000,4967.000000,"+34.8493279","-087.6870878"
,"01","077","10-123","0107710-123","A","Mars Hill School 10-12-3","Mars Hill School 10-12-3","00","G5240","N",14018789.000000,14602.000000,"+34.8582668","-087.6545785"
,"01","077","10-122","0107710-122","A","Florence High School 10-12-2","Florence High School 10-12-2","00","G5240","N",4888194.000000,16915.000000,"+34.8394036","-087.6446398"
,"01","077","10-100","0107710-100","A","Highland Baptist Church 10-10-O","Highland Baptist Church 10-10-O","00","G5240","N",4010430.000000,0.000000,"+34.8222793","-087.6651141"
,"01","077","10-121","0107710-121","A","East Campus Woodmont Baptist Church 10-12-1","East Campus Woodmont Baptist Church 10-12-1","00","G5240","N",1351385.000000,0.000000,"+34.8313701","-087.6459125"
,"01","077","10-9-2","0107710-9-2","A","Broadway Rec Center","Broadway Rec Center","00","G5240","N",3312443.000000,0.000000,"+34.8172351","-087.6361482"
,"01","077","12","0107712","A","Underwood Comm Center","Underwood Comm Center","00","G5240","N",27718280.000000,180834.000000,"+34.8798717","-087.6976262"
,"01","077","10-9-1","0107710-9-1","A","Florance Blvd Church of Christ","Florance Blvd Church of Christ","00","G5240","N",5231771.000000,0.000000,"+34.8171015","-087.6245385"
,"01","077","11-A","0107711-A","P","Lauderdale Co. Bd. of Ed Cont.","Lauderdale Co. Bd. of Ed Cont.","00","G5240","S",1541549.000000,0.000000,"+34.8372254","-087.6192795"
,"01","077","9","010779","A","St Florian Senior Center","St Florian Senior Center","00","G5240","N",50839009.000000,1603871.000000,"+34.8853705","-087.6159288"
,"01","077","13","0107713","A","Cloverdale Community Center","Cloverdale Community Center","00","G5240","N",132026713.000000,485925.000000,"+34.9503702","-087.7430997"
,"01","051","0271","010510271","A","Wetumpka Civic Center","Wetumpka Civic Center","00","G5240","N",4855043.000000,362994.000000,"+32.5346024","-086.1959930"
,"01","051","0322","010510322","A","Wetumpka Civic Center","Wetumpka Civic Center","00","G5240","N",1827128.000000,0.000000,"+32.5176313","-086.2055062"
,"01","077","8","010778","A","Zip City Community Center","Zip City Community Center","00","G5240","N",89909169.000000,713035.000000,"+34.9595291","-087.6439571"
,"01","077","16","0107716","A","Stewartville Church of Christ","Stewartville Church of Christ","00","G5240","N",162467897.000000,10709097.000000,"+34.9398715","-087.9157845"
,"01","077","14","0107714","A","Central Community Center","Central Community Center","00","G5240","N",80073527.000000,238920.000000,"+34.8917336","-087.8085904"
,"01","077","17","0107717","A","Waterloo Sr Citizens Bldg","Waterloo Sr Citizens Bldg","00","G5240","N",196308690.000000,35270268.000000,"+34.9580692","-088.0678155"
,"01","077","6","010776","A","Center Star First Baptist Church","Center Star First Baptist Church","00","G5240","N",70348672.000000,9996963.000000,"+34.8526010","-087.4443551"
,"01","077","5","010775","A","Greenhill Fire Department","Greenhill Fire Department","00","G5240","N",163226971.000000,1364510.000000,"+34.9536310","-087.5092345"
,"01","077","7","010777","A","Killen First Baptist Church","Killen First Baptist Church","00","G5240","N",42972675.000000,7815165.000000,"+34.8641802","-087.5296220"
,"01","051","0031","010510031","P","Friendship Fire Dept.","Friendship Fire Dept.","00","G5240","S",49237522.000000,63462.000000,"+32.5119017","-085.9793721"
,"01","051","032B","01051032B","P","Wetumpka National Guard Army.","Wetumpka National Guard Army.","00","G5240","S",1416926.000000,8692.000000,"+32.5138328","-086.2238735"
,"01","051","0321","010510321","A","Blue Ridge Baptist Church","Blue Ridge Baptist Church","00","G5240","N",32144046.000000,927699.000000,"+32.4972919","-086.1971666"
,"01","051","0331","010510331","A","Mulder Memorial Methodist Church","Mulder Memorial Methodist Church","00","G5240","N",70563152.000000,1045163.000000,"+32.4836865","-086.1113820"
,"01","051","029A","01051029A","A","Wetumpka Civic Center","Wetumpka Civic Center","00","G5240","N",4515979.000000,22132.000000,"+32.5109591","-086.1733216"
,"01","051","032A","01051032A","A","Blue Ridge","Blue Ridge","00","G5240","N",414409.000000,0.000000,"+32.5089764","-086.2114865"
,"01","051","033A","01051033A","A","Mulder Memorial Methodist Church","Mulder Memorial Methodist Church","00","G5240","N",33999851.000000,663091.000000,"+32.4629634","-086.1478346"
,"01","051","0271-1","010510271-1","P","Wetumpka Civic Center","Wetumpka Civic Center","00","G5240","S",286422.000000,121172.000000,"+32.5621035","-086.2039156"
,"01","051","0011","010510011","A","Tallassee National Guard Armory","Tallassee National Guard Armory","00","G5240","N",97960231.000000,2935352.000000,"+32.5166552","-085.9299373"
,"01","051","0041","010510041","A","Asbury-Kent Community Center","Asbury-Kent Community Center","00","G5240","N",67175086.000000,2556265.000000,"+32.6103024","-085.9554702"
,"01","051","0341","010510341","A","Rock Springs","Rock Springs","00","G5240","N",117124444.000000,1613761.000000,"+32.4835521","-086.0341064"
,"01","051","0021","010510021","P","Tallassee National Guard Armory","Tallassee National Guard Armory","00","G5240","S",2109673.000000,1103.000000,"+32.5296228","-085.9005471"
,"01","051","0311","010510311","P","Pleasant Hill Community Center","Pleasant Hill Community Center","00","G5240","S",88158341.000000,572589.000000,"+32.5865768","-086.0575118"
,"01","051","0061","010510061","A","Eclectic Methodist Church","Eclectic Methodist Church","00","G5240","N",43580043.000000,443460.000000,"+32.6502692","-086.0257877"
,"01","051","0052","010510052","A","Redhill Voting House","Redhill Voting House","00","G5240","N",44795349.000000,9392783.000000,"+32.6626947","-085.9405822"
,"01","051","0051","010510051","A","Kowaliga Fire Dept.","Kowaliga Fire Dept.","00","G5240","N",58724915.000000,29733259.000000,"+32.7234220","-085.9666393"
,"01","051","0071","010510071","A","Seman Fire Station","Seman Fire Station","00","G5240","N",81996215.000000,6800929.000000,"+32.7161201","-086.0846577"
,"01","051","0081","010510081","A","Santuck Community Center","Santuck Community Center","00","G5240","N",20973422.000000,190929.000000,"+32.6464950","-086.1030757"
,"01","051","0091","010510091","P","Santuck Comm Center","Santuck Comm Center","00","G5240","S",33367776.000000,433470.000000,"+32.6560191","-086.1493502"
,"01","051","0111","010510111","A","Weoka Community Center","Weoka Community Center","00","G5240","N",73079395.000000,299284.000000,"+32.6994014","-086.1923556"
,"01","051","0301","010510301","P","Santuck Community Center","Santuck Community Center","00","G5240","S",18238502.000000,131179.000000,"+32.6105704","-086.1334021"
,"01","051","0291","010510291","A","Wetumpka Civic Center","Wetumpka Civic Center","00","G5240","N",66834886.000000,540434.000000,"+32.5608950","-086.1609046"
,"01","051","0281","010510281","P","Wallsboro Community Center","Wallsboro Community Center","00","G5240","S",26245003.000000,805826.000000,"+32.5973339","-086.2112970"
,"01","051","0101","010510101","P","Wallsboro Community Center","Wallsboro Community Center","00","G5240","S",25014585.000000,1575509.000000,"+32.6347863","-086.2244879"
,"01","051","0121","010510121","A","Buyck Fire Department","Buyck Fire Department","00","G5240","N",86339851.000000,4389128.000000,"+32.6919133","-086.2579933"
,"01","051","0151","010510151","A","Cains Chapel Life Center","Cains Chapel Life Center","00","G5240","N",73320688.000000,7118004.000000,"+32.6240216","-086.3377151"
,"01","051","0131","010510131","A","Titus Community Center","Titus Community Center","00","G5240","N",51350112.000000,4302021.000000,"+32.7316953","-086.3108660"
,"01","051","0141","010510141","A","New Hope Baptist Church","New Hope Baptist Church","00","G5240","N",53757450.000000,3739556.000000,"+32.6958269","-086.3674348"
,"01","051","0171","010510171","A","Crenshaw Park","Crenshaw Park","00","G5240","N",21790524.000000,2681538.000000,"+32.5900627","-086.2748394"
,"01","051","0181","010510181","A","Fitzpatrick Community House","Fitzpatrick Community House","00","G5240","N",15826390.000000,216463.000000,"+32.5650300","-086.2915777"
,"01","051","0191","010510191","A","Fitzpatrick Comm House","Fitzpatrick Comm House","00","G5240","N",29496247.000000,2172460.000000,"+32.5318011","-086.3062990"
,"01","051","0161","010510161","A","Deatsville Volunteer Fire Department","Deatsville Volunteer Fire Department","00","G5240","N",22487517.000000,94985.000000,"+32.6057294","-086.3891485"
,"01","051","0221","010510221","A","Victory Baptist School","Victory Baptist School","00","G5240","N",37922452.000000,472823.000000,"+32.5425340","-086.3707762"
,"01","051","0272","010510272","P","Fain Park Community Center","Fain Park Community Center","00","G5240","S",4016152.000000,167080.000000,"+32.5515505","-086.2165498"
,"01","051","026A","01051026A","P","Fair Park","Fair Park","00","G5240","S",23016652.000000,1216937.000000,"+32.5393530","-086.2490549"
,"01","051","0201","010510201","A","Coosada City Hall-A","Coosada City Hall-A","00","G5240","N",20294244.000000,327552.000000,"+32.5036409","-086.3220723"
,"01","051","0211","010510211","A","Coosada City Hall-B","Coosada City Hall-B","00","G5240","N",3189969.000000,11888.000000,"+32.5010604","-086.3474678"
,"01","051","0251","010510251","A","Coosada City Hall","Coosada City Hall","00","G5240","N",12678144.000000,3490142.000000,"+32.5019667","-086.2821711"
,"01","051","024A","01051024A","A","Millbrook Civic Center","Millbrook Civic Center","00","G5240","N",51667991.000000,6485032.000000,"+32.4593483","-086.3547581"
,"01","103","3-5","011033-5","A","Somerville Rd Elem School","Somerville Rd Elem School","00","G5240","N",3769370.000000,1175996.000000,"+34.5971902","-086.9638695"
,"01","103","3-6","011033-6","A","Woodmeade Elem School","Woodmeade Elem School","00","G5240","N",2767044.000000,7088.000000,"+34.5856306","-087.0062946"
,"01","103","3-8","011033-8","A","Austinville Elem School","Austinville Elem School","00","G5240","N",5932463.000000,108378.000000,"+34.5652461","-086.9981383"
,"01","103","3-4","011033-4","A","Decatur High School","Decatur High School","00","G5240","N",3002116.000000,0.000000,"+34.5955219","-086.9795040"
,"01","103","3-3","011033-3","A","Aquadome Rec Center","Aquadome Rec Center","00","G5240","N",1759328.000000,0.000000,"+34.5897239","-086.9923930"
,"01","103","3-2","011033-2","A","West Decatur Elem School","West Decatur Elem School","00","G5240","N",1459896.000000,0.000000,"+34.5938117","-087.0019546"
,"01","103","3-13","011033-13","A","Morgan Co Dept Of Human Resources","Morgan Co Dept Of Human Resources","00","G5240","N",4225580.000000,73903.000000,"+34.5712507","-086.9706149"
,"01","103","4-2","011034-2","A","Walter Jackson Elem School","Walter Jackson Elem School","00","G5240","N",1483199.000000,0.000000,"+34.5788376","-086.9650725"
,"01","103","4-3","011034-3","A","Eastwood Elem School","Eastwood Elem School","00","G5240","N",6518599.000000,3058026.000000,"+34.5790583","-086.9418825"
,"01","103","3-15","011033-15","A","Frances Nungester Elem School","Frances Nungester Elem School","00","G5240","N",8362740.000000,63716.000000,"+34.5328261","-086.9938173"
,"01","103","3-7","011033-7","A","Decatur Utilities Auditorium","Decatur Utilities Auditorium","00","G5240","N",1826077.000000,0.000000,"+34.5819271","-086.9944725"
,"01","103","4-1","011034-1","P","Decatur Fire & Rescue Station","Decatur Fire & Rescue Station","00","G5240","S",18300626.000000,4953914.000000,"+34.5457096","-086.9502523"
,"01","103","8-1","011038-1","P","Lacey's Spring School","Lacey's Spring School","00","G5240","S",55651477.000000,2304146.000000,"+34.5400965","-086.5951465"
,"01","103","3-17","011033-17","A","Decatur Fire & Rescue","Decatur Fire & Rescue","00","G5240","N",66935.000000,0.000000,"+34.5204223","-086.9659258"
,"01","027","0301","010270301","P","Barfield Volunteer Fire Dept.","Barfield Volunteer Fire Dept.","00","G5240","S",95187977.000000,302044.000000,"+33.3756753","-085.7013458"
,"01","027","0101","010270101","P","Highland-Coppermine","Highland-Coppermine","00","G5240","S",64806369.000000,205978.000000,"+33.4131495","-085.7578473"
,"01","027","0601","010270601","A","Highland-Coppermine Fire Dept.","Highland-Coppermine Fire Dept.","00","G5240","N",166849763.000000,377522.000000,"+33.4143499","-085.8309392"
,"01","027","0201","010270201","P","Delta Community Center","Delta Community Center","00","G5240","S",77039095.000000,558800.000000,"+33.4609149","-085.6748162"
,"01","027","0401","010270401","A","Lineville National Guard Voting District","Lineville National Guard Voting District","00","G5240","N",50404104.000000,137844.000000,"+33.3003255","-085.6861759"
,"01","027","2201","010272201","A","Ashland National Guard","Ashland National Guard","00","G5240","N",32999298.000000,93360.000000,"+33.2901712","-085.8596833"
,"01","027","1201","010271201","P","Cragford Fire Dept.","Cragford Fire Dept.","00","G5240","S",62999355.000000,229308.000000,"+33.2420162","-085.7064659"
,"01","027","1301","010271301","A","Lineville Nat'l Guard Armory","Lineville Nat'l Guard Armory","00","G5240","N",23769490.000000,99721.000000,"+33.2930404","-085.7637488"
,"01","027","0602","010270602","A","Idaho Fire Dept.","Idaho Fire Dept.","00","G5240","N",107188242.000000,320942.000000,"+33.3309217","-085.9367567"
,"01","027","0701","010270701","A","Hipine Fire Dept.","Hipine Fire Dept.","00","G5240","N",51937252.000000,139511.000000,"+33.2616850","-085.9332932"
,"01","027","2101","010272101","P","Lineville Guard Armory","Lineville Guard Armory","00","G5240","S",33961690.000000,664728.000000,"+33.3279866","-085.7678982"
,"01","027","0801","010270801","A","Millerville Fire Dept.","Millerville Fire Dept.","00","G5240","N",115592441.000000,409201.000000,"+33.2298490","-086.0031199"
,"01","027","2301","010272301","A","Millerville F.D.","Millerville F.D.","00","G5240","N",40253176.000000,198833.000000,"+33.1552973","-085.9174746"
,"01","027","0901","010270901","A","Tri-Community Fire Dept.","Tri-Community Fire Dept.","00","G5240","N",150513275.000000,442045.000000,"+33.1775031","-086.0622376"
,"01","027","2401","010272401","A","Tri-Community F.D.","Tri-Community F.D.","00","G5240","N",16285080.000000,112609.000000,"+33.1295763","-085.9711747"
,"01","027","1001","010271001","A","Hollins Community Center","Hollins Community Center","00","G5240","N",75491314.000000,83442.000000,"+33.1436274","-086.1257733"
,"01","027","1102","010271102","A","Mellow Valley H.S.","Mellow Valley H.S.","00","G5240","N",79052641.000000,44659.000000,"+33.1681544","-085.7304399"
,"01","027","1101","010271101","A","Mellow Valley High School Gym","Mellow Valley High School Gym","00","G5240","N",44077305.000000,17702.000000,"+33.1295471","-085.6840433"
,"01","027","1401","010271401","A","Bluff Springs Fire Dept.","Bluff Springs Fire Dept.","00","G5240","N",113859631.000000,341946.000000,"+33.1606670","-085.8080996"
,"01","027","1601","010271601","A","Ashland Nat'l Guard Armory","Ashland Nat'l Guard Armory","00","G5240","N",50154856.000000,188269.000000,"+33.2750415","-085.8005457"
,"01","027","1801","010271801","A","Ashland Guard Armory","Ashland Guard Armory","00","G5240","N",50226444.000000,121483.000000,"+33.1457052","-085.8906787"
,"01","027","1701","010271701","A","Ashland National Guard Armory","Ashland National Guard Armory","00","G5240","N",33606622.000000,127106.000000,"+33.2360926","-085.8396604"
,"01","027","0802","010270802","A","Coleta Fire Department","Coleta Fire Department","00","G5240","N",27996874.000000,67552.000000,"+33.1981052","-085.9733307"
,"01","121","15","0112115","A","Fayettville -Co Line","Fayettville -Co Line","00","G5240","N",123188800.000000,7130369.000000,"+33.1273576","-086.3675045"
,"01","121","10","0112110","A","Lay Lake Vol Fire-St. Andrew's Church","Lay Lake Vol Fire-St. Andrew's Church","00","G5240","N",126669619.000000,3100193.000000,"+33.2044807","-086.3846605"
,"01","121","12","0112112","A","Limbaugh Comm Center-Bon Air- Oak Grove","Limbaugh Comm Center-Bon Air- Oak Grove","00","G5240","N",122240549.000000,4547440.000000,"+33.2528549","-086.3308460"
,"01","121","11","0112111","A","Craig Smith Comm Center","Craig Smith Comm Center","00","G5240","N",113199273.000000,1352148.000000,"+33.1631098","-086.2311086"
,"01","121","9","011219","A","Winterboro Vol Fire-Gable's Corner Vol Fire","Winterboro Vol Fire-Gable's Corner Vol Fire","00","G5240","N",165657456.000000,1303985.000000,"+33.3208178","-086.2114298"
,"01","121","13","0112113","A","Sycamore Nutrition","Sycamore Nutrition","00","G5240","N",136737040.000000,1844581.000000,"+33.2689154","-086.1605113"
,"01","121","8","011218","A","Bethel Bapt","Bethel Bapt","00","G5240","N",123617998.000000,3901182.000000,"+33.3827760","-086.3032124"
,"01","121","14","0112114","A","Waldo City Hall","Waldo City Hall","00","G5240","N",132977158.000000,1254624.000000,"+33.3579191","-086.0525230"
,"01","121","5","011215","A","Talladega National Guard Armory-Spring St Comm Center-Bemiston","Talladega National Guard Armory-Spring St Comm Center-Bemiston","00","G5240","N",93761618.000000,421423.000000,"+33.4748918","-086.0974451"
,"01","121","4","011214","A","Ironaton Vol Fire Dept","Ironaton Vol Fire Dept","00","G5240","N",115312727.000000,2444425.000000,"+33.4449411","-086.0021407"
,"01","121","2","011212","A","Eastaboga Comm Center/Old Lincoln High Gym","Eastaboga Comm Center/Old Lincoln High Gym","00","G5240","N",235149760.000000,14310767.000000,"+33.6038459","-086.0894203"
,"01","121","17","0112117","A","Renfroe Fire Hall -Stemley Fire Hall","Renfroe Fire Hall -Stemley Fire Hall","00","G5240","N",131977328.000000,16729239.000000,"+33.4860149","-086.2066536"
,"01","121","7","011217","A","Mabra-Kingston Bapt-Talla Co Central High","Mabra-Kingston Bapt-Talla Co Central High","00","G5240","N",108059862.000000,339678.000000,"+33.4480502","-086.1685742"
,"01","121","18","0112118","A","Old Mumford High","Old Mumford High","00","G5240","N",74245709.000000,1382788.000000,"+33.5160949","-085.9538535"
,"01","121","3","011213","A","Old Silver Run School","Old Silver Run School","00","G5240","N",105449449.000000,876285.000000,"+33.5393413","-085.8669918"
,"01","103","3-12","011033-12","A","Turner Surles Community Resource Center","Turner Surles Community Resource Center","00","G5240","N",10966190.000000,7586566.000000,"+34.6555630","-087.0767072"
,"01","103","1-1","011031-1","A","Macedonia Cumberland Pres. Church","Macedonia Cumberland Pres. Church","00","G5240","N",24884950.000000,3934577.000000,"+34.6280868","-087.0448028"
,"01","103","3-11","011033-11","A","Benjamin Davis Elem School","Benjamin Davis Elem School","00","G5240","N",4700660.000000,24631.000000,"+34.6021521","-087.0062693"
,"01","103","16-1","0110316-1","A","Trinity Municipal Building","Trinity Municipal Building","00","G5240","N",27138612.000000,120926.000000,"+34.5993397","-087.0755176"
,"01","103","10-1","0110310-1","A","Ryan School","Ryan School","00","G5240","N",82491158.000000,345939.000000,"+34.3577918","-086.6186034"
,"01","103","27-1","0110327-1","A","Gum Pond Fire Station","Gum Pond Fire Station","00","G5240","N",25554193.000000,130861.000000,"+34.3375998","-086.6843304"
,"01","103","23-1","0110323-1","A","Oden Ridge Volunteer Fire Dept","Oden Ridge Volunteer Fire Dept","00","G5240","N",48518337.000000,60711.000000,"+34.3809442","-086.7208579"
,"01","103","24-1","0110324-1","P","Brewer High School","Brewer High School","00","G5240","S",56140636.000000,166930.000000,"+34.4171644","-086.6953926"
,"01","103","9-1","011039-1","P","Union Hill Jr High School","Union Hill Jr High School","00","G5240","S",82233765.000000,473195.000000,"+34.4433514","-086.6057936"
,"01","103","7-1","011037-1","P","Cotaco School","Cotaco School","00","G5240","S",104769587.000000,5794956.000000,"+34.5126926","-086.6920380"
,"01","103","13-1","0110313-1","A","SAVES Fire Dept #1","SAVES Fire Dept #1","00","G5240","N",81439587.000000,176775.000000,"+34.4545267","-086.7826767"
,"01","103","6-1","011036-1","A","Center Springs Methodist Church","Center Springs Methodist Church","00","G5240","N",40203127.000000,3353690.000000,"+34.5265962","-086.7493616"
,"01","103","22-1","0110322-1","A","Dist No 3 Shop Building","Dist No 3 Shop Building","00","G5240","N",50147885.000000,64893.000000,"+34.3815656","-086.8328785"
,"01","103","14-1","0110314-1","A","Sparkman Elem School","Sparkman Elem School","00","G5240","N",67877356.000000,268431.000000,"+34.4443215","-086.8694414"
,"01","103","5-1","011035-1","P","Priceville Fire Station","Priceville Fire Station","00","G5240","S",99151346.000000,11056873.000000,"+34.5207383","-086.8803170"
,"01","103","15-1","0110315-1","A","John J Sparkman Civic Center","John J Sparkman Civic Center","00","G5240","N",25459878.000000,145161.000000,"+34.4255628","-086.9402238"
,"01","103","15-2","0110315-2","A","American Legion Bldg","American Legion Bldg","00","G5240","N",28304787.000000,563458.000000,"+34.4666628","-086.9606665"
,"01","103","21-1","0110321-1","A","Falkville Municipal Building","Falkville Municipal Building","00","G5240","N",81371373.000000,336139.000000,"+34.3502159","-086.9477379"
,"01","103","28-1","0110328-1","A","Lebanon Baptist Church","Lebanon Baptist Church","00","G5240","N",41821494.000000,544101.000000,"+34.3899391","-086.9767487"
,"01","103","19-1","0110319-1","A","Danville Volunteer Fire Station","Danville Volunteer Fire Station","00","G5240","N",65604769.000000,226747.000000,"+34.4262014","-087.0562987"
,"01","103","18-1","0110318-1","A","Neel Fire Dept","Neel Fire Dept","00","G5240","N",60501762.000000,815295.000000,"+34.4755609","-087.0443035"
,"01","103","2-1","011032-1","A","Decatur Fire and Rescue- 4119 Old Highway 31","Decatur Fire and Rescue- 4119 Old Highway 31","00","G5240","N",17667225.000000,333000.000000,"+34.5026726","-087.0118816"
,"01","103","3-10","011033-10","A","Julian Harris Elem School","Julian Harris Elem School","00","G5240","N",13615012.000000,101472.000000,"+34.5758414","-087.0407521"
,"01","103","17-1","0110317-1","A","West Morgan/ East Law. Water Authority","West Morgan/ East Law. Water Authority","00","G5240","N",34256390.000000,310749.000000,"+34.5427852","-087.0807413"
,"01","103","3-16","011033-16","A","Cedar Ridge Middle School","Cedar Ridge Middle School","00","G5240","N",18369938.000000,111350.000000,"+34.5290223","-087.0382614"
,"01","103","20-1","0110320-1","A","Massey FD","Massey FD","00","G5240","N",77365693.000000,199947.000000,"+34.3481663","-087.0637280"
,"01","103","3-14","011033-14","A","Chestnut Grove Elem School","Chestnut Grove Elem School","00","G5240","N",5818930.000000,70385.000000,"+34.5304688","-087.0091077"
,"01","103","3-9","011033-9","P","American Legion Building","American Legion Building","00","G5240","S",7037900.000000,1225365.000000,"+34.5391513","-086.9702163"
,"01","103","26-1","0110326-1","A","Ebenezer Volunteer Fire Dept","Ebenezer Volunteer Fire Dept","00","G5240","N",56953590.000000,189322.000000,"+34.3342907","-086.8437429"
,"01","103","25-1","0110325-1","A","Eva Volunteer FD","Eva Volunteer FD","00","G5240","N",43868089.000000,273817.000000,"+34.3313083","-086.7488783"
,"01","103","3-1","011033-1","A","Morgan Co Courthouse","Morgan Co Courthouse","00","G5240","N",1175426.000000,254664.000000,"+34.6105357","-086.9809057"
,"01","071","39","0107139","A","Dean's Chapel Community Center","Dean's Chapel Community Center","00","G5240","N",22806013.000000,0.000000,"+34.6241163","-085.8225816"
,"01","071","12","0107112","A","Langston City Hall","Langston City Hall","00","G5240","N",28191973.000000,21805230.000000,"+34.5374576","-086.0784523"
,"01","071","3","010713","A","Stevenson City Park","Stevenson City Park","00","G5240","N",391002811.000000,18609362.000000,"+34.8971624","-085.8783494"
,"01","071","1","010711","A","Bridgeport Community Center","Bridgeport Community Center","00","G5240","N",95116748.000000,5182231.000000,"+34.9488965","-085.7537597"
,"01","071","2","010712","P","Long Island Community Center","Long Island Community Center","00","G5240","S",31074306.000000,1446965.000000,"+34.9574597","-085.6766638"
,"01","071","21","0107121","A","Scottsboro Armory-City Hall","Scottsboro Armory-City Hall","00","G5240","N",132322970.000000,23335116.000000,"+34.6484541","-086.0390685"
,"01","071","10","0107110","A","Hollywood City Hall","Hollywood City Hall","00","G5240","N",106129829.000000,10484722.000000,"+34.7640950","-085.9799564"
,"01","071","13","0107113","A","Tupelo-Pikeville Store","Tupelo-Pikeville Store","00","G5240","N",78195486.000000,0.000000,"+34.7530302","-086.0518880"
,"01","071","35","0107135","A","Crow Fire Hall","Crow Fire Hall","00","G5240","N",64266880.000000,8237.000000,"+34.8571497","-086.0178876"
,"01","071","6","010716","A","Flackler Fire Hall","Flackler Fire Hall","00","G5240","N",123711888.000000,9662585.000000,"+34.8265649","-085.9210145"
,"01","071","28","0107128","A","Dutton City Hall","Dutton City Hall","00","G5240","N",103265812.000000,2915474.000000,"+34.6126865","-085.9045038"
,"01","071","11","0107111","A","Pisgah Fire Hall","Pisgah Fire Hall","00","G5240","N",108129294.000000,7371852.000000,"+34.6927036","-085.8530532"
,"01","071","38","0107138","A","Rosalie School","Rosalie School","00","G5240","N",59919835.000000,70564.000000,"+34.7154985","-085.7633374"
,"01","071","15","0107115","A","Mink Creek-Lakeview Store","Mink Creek-Lakeview Store","00","G5240","N",16290644.000000,12691369.000000,"+34.5656768","-086.1209322"
,"01","071","24","0107124","P","Section City Hall","Section City Hall","00","G5240","S",66509363.000000,6265149.000000,"+34.5699175","-085.9716149"
,"01","071","30","0107130","P","Macedonia School","Macedonia School","00","G5240","S",72519111.000000,324847.000000,"+34.5134828","-086.0188427"
,"01","071","14","0107114","A","Larkinsville Old School","Larkinsville Old School","00","G5240","N",86098942.000000,2729728.000000,"+34.6983219","-086.1218221"
,"01","071","22","0107122","A","Skyline City Hall","Skyline City Hall","00","G5240","N",98019505.000000,246763.000000,"+34.8168467","-086.1358045"
,"01","071","36","0107136","A","Aspel Water Board Bldg.","Aspel Water Board Bldg.","00","G5240","N",51081350.000000,785725.000000,"+34.6199755","-086.1703118"
,"01","071","32","0107132","P","Limrock Fire Dept.","Limrock Fire Dept.","00","G5240","S",51047785.000000,0.000000,"+34.6909624","-086.1955189"
,"01","071","37","0107137","A","Letcher Fire Hall","Letcher Fire Hall","00","G5240","N",22053734.000000,1879.000000,"+34.7464372","-086.1665522"
,"01","071","16","0107116","P","Woodville City Hall","Woodville City Hall","00","G5240","S",87239059.000000,434129.000000,"+34.6499720","-086.2741602"
,"01","071","23","0107123","A","Paint Rock Senior Citizen Center","Paint Rock Senior Citizen Center","00","G5240","N",28933463.000000,151973.000000,"+34.6607640","-086.3455436"
